arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"agg-4xtp4","1.5","123",0.55799103981671,4443.002538558474,1000,74.17753200000001,102.51950000000001,114.83994999999999,147.43342999999996,316347.66864999995,827988.9449,1014879.5294,1218544.97022,39.72527709207488,52.372,54.191,56.508,0,0,0,"OVERLOADED",1
"agg-4xtp4","1.5","777",0.5734969609704974,4385.112607759886,1000,74.981645,102.86609999999999,115.01885,154.74507,295457.378028,775041.2636000001,935521.4236499991,1189909.68799,38.6358649704981,48.796,51.899,54.937,0,0,0,"OVERLOADED",1
"agg-4xtp4","2.2","42",0.5925537941014413,4545.919829467379,1000,75.453367,105.03420000000001,122.07614999999998,158.94823999999997,326482.243119,809899.3725000002,970500.1561999997,1294319.92508,42.55207811082683,56.27,57.053,58.226,0,0,0,"OVERLOADED",1
"agg-4xtp4","2.2","123",0.5930523928779812,4722.178492186139,1000,75.15217,104.2881,116.62335,155.98171,338657.209858,880666.8150000001,1080415.6782999998,1280681.3444199997,42.52733351035195,54.299,55.601,58.042,0,0,0,"OVERLOADED",1
"agg-4xtp4","2.2","777",0.6124169495020954,4682.705348469387,1000,75.842309,104.3229,118.22569999999997,160.88381,318286.387653,842402.1237000001,997761.5048499999,1227540.72465,41.62178292512887,52.955,55.396,57.944,0,0,0,"OVERLOADED",1
"agg-4xtp4","3.0","42",0.613181445771084,4704.169851142748,1000,75.256091,107.2513,119.19524999999997,157.98018000000002,340714.698771,853295.9935000001,1004739.01725,1325594.76963,44.40752481050725,57.557,58.657,61.357,0,0,0,"OVERLOADED",1
"agg-4xtp4","3.0","123",0.6146270030684811,4893.966282678774,1000,74.273726,104.45690000000002,116.18589999999999,154.59386999999995,352918.76963700005,906788.2304,1109617.3482,1323053.95798,44.31875997594925,55.219,57.529,60.454,0,0,0,"OVERLOADED",1
"agg-4xtp4","3.0","777",0.6365286493563006,4867.0699157136005,1000,74.610637,104.7113,117.23014999999998,160.0547,331747.436646,872737.2083,1029886.0505999995,1250963.5271299998,43.382646918813855,54.303,56.483,58.328,0,0,0,"OVERLOADED",1
"agg-4xtp4","4.0","42",0.6282610482631463,4819.856670924407,1000,73.334953,103.43560000000001,118.24824999999998,146.34719,350422.21681699995,870241.3838000001,1032123.1493999998,1350057.14836,45.67330055736459,58.232,60.134,62.9,0,0,0,"OVERLOADED",1
"agg-4xtp4","4.0","123",0.630371614795847,5019.332722068702,1000,72.77042900000001,101.6065,113.05454999999998,141.85824,363086.55577700003,924730.7618,1124058.03145,1343611.7195,45.5960685222806,57.262,58.74,60.504,0,0,0,"OVERLOADED",1
"agg-4xtp4","4.0","777",0.6545678372427232,5005.002416873917,1000,73.43698699999999,103.22240000000001,117.42235,155.70571,341096.074622,891308.0784,1055530.6924999997,1267486.9280999997,44.60560067008751,55.656,56.524,57.996,0,0,0,"OVERLOADED",1
