arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"agg-4xtp4","5","777",1.7429638211126615,653.4622837743469,1005,197.82394328358208,398.92900000000003,503.0734,701.8575999999999,12866.464511442786,29137.841600000003,46315.43739999998,118528.1990800002,33.87904457347838,46.224,50.694,63.136,0,0,0,"OVERLOADED",0.664552455650773
"agg-4xtp4","8","42",1.5153189358483545,675.1959622133135,1005,206.386584079602,421.37240000000014,521.6422,708.7497200000001,15771.130061691543,39507.59680000001,64143.96519999997,126891.17640000016,35.008239223998046,45.056,48.542,63.205,0,0,0,"STABLE",0
"agg-4xtp4","8","123",1.6552290340414402,695.7907591544089,1005,197.23655422885574,397.6314,504.1004,690.2032800000005,14453.754049751244,35917.1794,58970.913199999995,122635.5476400003,33.99410424338483,44.677,48.916,62.125,0,0,0,"OVERLOADED",0.5330386577619873
"agg-4xtp4","8","777",1.7501641418868414,656.161787917812,1005,200.98417412935322,407.49700000000007,505.8549999999999,713.8874000000002,12839.848089552239,28804.2128,46754.979999999996,117426.58468000017,33.79940963425798,43.721,49.626,61.264,0,0,0,"OVERLOADED",0.6594976254328673
"pd-thresh16","0.05","42",0.4164823255156928,186.75136889844586,600,446.58377,558.3358000000001,591.0134999999999,647.37504,10086.55614,24713.956800000007,36502.344499999905,78477.14006999996,21.73222703312832,25.445,26.381,28.149,0,0,600,"STABLE",0
"pd-thresh16","0.05","123",0.4990260591574434,227.19605892261225,570,435.6286701754386,550.0282000000001,576.1408999999999,637.7092999999998,10554.757733333332,25566.480700000004,38359.26325,92267.98430999999,22.459124890418206,26.624,28.382,30.788,0,0,570,"STABLE",0
"pd-thresh16","0.05","777",0.5197628554906696,192.419955141244,555,439.40635135135136,545.0306,570.4329,622.8663200000003,8373.750877477478,18823.467200000003,31293.192399999964,59238.033680000175,21.70594368747255,25.586,26.435,28.953,0,0,555,"STABLE",0
"pd-thresh16","0.1","42",0.6505116170267918,294.7260936751859,675,449.40178962962966,557.693,586.5223,643.6223799999999,11747.346845925926,29795.80600000001,44165.855199999954,93786.89469999998,25.184530988444877,30.978,32.533,35.59,0,0,675,"STABLE",0
"pd-thresh16","0.1","123",0.7500361151318438,337.1971888270196,630,440.31150793650795,547.1771,576.5888,644.9713400000003,11954.638915873014,29946.206100000018,45971.82499999986,97709.79790000018,25.863059734184475,32.595,34.969,41.187,0,0,630,"OVERLOADED",0.6714160773697088
"pd-thresh16","0.1","777",0.8129070394132177,298.16321696077625,660,445.14054696969697,559.2686,591.9647,648.9529299999998,9455.509504545455,20267.2281,33443.87284999994,67546.11280999993,24.86016297391672,30.839,33.042,38.824,0,0,660,"STABLE",0
